time,value
2025-04-07T04:50:35.774330217Z,3.4835634231567383
2025-04-07T04:50:36.644631719Z,3.713406801223755
2025-04-07T04:50:37.773910309Z,7.843404769897461
2025-04-07T04:50:38.79976847Z,2.3965959548950195
2025-04-07T04:50:39.683774986Z,5.47075080871582
2025-04-07T04:50:40.654581145Z,5.47075080871582
2025-04-07T04:50:41.679300639Z,-0.4213795065879822
2025-04-07T04:50:42.798872874Z,5.8203043937683105
2025-04-07T04:50:43.768950516Z,9.17697525024414
2025-04-07T04:50:44.659403667Z,7.934384346008301
2025-04-07T04:50:45.768906033Z,5.736507415771484
2025-04-07T04:50:46.644326474Z,8.243236541748047
2025-04-07T04:50:47.763846767Z,8.884882926940918
2025-04-07T04:50:48.769194737Z,11.30063247680664
2025-04-07T04:50:49.684254643Z,8.341399192810059
2025-04-07T04:50:50.719245323Z,9.421183586120605
2025-04-07T04:50:51.759303893Z,8.60236644744873
2025-04-07T04:50:52.744583231Z,8.489839553833008
2025-04-07T04:50:53.758590938Z,5.913678169250488
2025-04-07T04:50:54.808673337Z,4.577713489532471
2025-04-07T04:50:55.694343875Z,1.1563993692398071
2025-04-07T04:50:56.644468973Z,7.402871608734131
2025-04-07T04:50:57.678782261Z,4.537012100219727
2025-04-07T04:50:58.818819114Z,5.674258232116699
2025-04-07T04:50:59.680041144Z,6.308721542358398
2025-04-07T04:51:00.643578844Z,9.081207275390625
2025-04-07T04:51:01.764072844Z,9.962273597717285
2025-04-07T04:51:02.799297567Z,7.769184589385986
2025-04-07T04:51:03.76378822Z,7.4555439949035645
2025-04-07T04:51:04.729148042Z,6.600813865661621
2025-04-07T04:51:05.764525433Z,8.664615631103516
2025-04-07T04:51:06.804140465Z,7.029376029968262
2025-04-07T04:51:07.679269129Z,6.8162922859191895
2025-04-07T04:51:08.639495222Z,7.939172744750977
2025-04-07T04:51:09.719268513Z,8.022970199584961
2025-04-07T04:51:10.719129044Z,8.401253700256348
2025-04-07T04:51:11.684135056Z,8.374917984008789
2025-04-07T04:51:12.739083723Z,8.506598472595215
2025-04-07T04:51:13.683663024Z,7.750030994415283
2025-04-07T04:51:14.654808856Z,7.6566572189331055
2025-04-07T04:51:15.759289051Z,8.20492935180664
2025-04-07T04:51:16.824621332Z,8.583212852478027
2025-04-07T04:51:17.699436945Z,8.238448143005371
2025-04-07T04:51:18.819093164Z,8.401253700256348
2025-04-07T04:51:19.768586174Z,8.166622161865234
2025-04-07T04:51:20.814427928Z,8.303091049194336
2025-04-07T04:51:21.714517575Z,8.329427719116211
2025-04-07T04:51:22.799223476Z,8.470685958862305
2025-04-07T04:51:23.769517726Z,8.26478385925293
2025-04-07T04:51:24.734241122Z,8.288725852966309
2025-04-07T04:51:25.684461085Z,8.248024940490723
2025-04-07T04:51:26.819135302Z,8.334216117858887
2025-04-07T04:51:27.760147032Z,8.190564155578613
2025-04-07T04:51:28.814230556Z,8.26239013671875
2025-04-07T04:51:29.697133482Z,8.111555099487305
2025-04-07T04:51:30.719322978Z,7.908048152923584
2025-04-07T04:51:31.693963388Z,8.415618896484375
